school_id,pupil_id,grade,attendance_records,present_records
575416,22444,Grade 5,29,28
53103,22445,Grade 1,58,10
118338,22446,Grade 4,98,72
687400,22449,Grade 3,89,88
201569,22451,Grade 2,97,64
56803,22452,Grade 5,76,47
792,22453,Grade 2,96,59
419336,22455,Grade 2,98,62
293664,22456,Grade 4,79,49
10904,22458,Grade 2,97,75
28112,22461,Grade 1,71,45
9342,22462,Grade 3,59,37
293664,22465,Grade 2,93,68
36848,22473,Grade 3,100,90
10904,22474,Grade 1,75,41
223941,22476,Grade 2,97,77
419336,22477,Grade 3,97,47
403506,22478,Grade 3,92,28
646056,22479,Grade 2,78,72
601798,22482,Grade 1,103,68
592421,22484,Grade 3,104,91
25263,22488,Grade 2,100,53
293664,22491,Grade 3,83,70
32940,22492,Grade 2,61,38
356775,22493,Grade 5,64,45
324884,22494,Grade 2,69,54
858450,22495,Grade 5,42,18
759451,22496,Grade 1,38,33
46684,22497,Grade 1,90,54
88122,22498,Grade 1,84,60
83388,22510,Grade 4,93,25
363280,22513,Grade 2,96,83
363280,22516,Grade 1,90,71
32940,22519,Grade 2,61,49
123695,22520,Grade 3,81,78
646056,22521,Grade 5,85,55
168804,22524,Grade 2,68,45
40580,22525,Grade 5,100,88
34675,22526,Grade 4,45,38
646056,22527,Grade 1,99,79
39078,22529,Grade 5,38,33
239870,22531,Grade 4,100,40
173720,22532,Grade 5,44,32
822894,22535,Grade 3,40,23
28860,22538,Grade 2,102,83
73360,22539,Grade 5,100,67
40580,22544,Grade 1,101,78
403506,22545,Grade 5,86,41
156096,22547,Grade 2,63,48
323877,22549,Grade 3,102,101
565811,22550,Grade 4,92,68
136992,22551,Grade 1,65,56
491645,22555,Grade 4,92,63
326599,22556,Grade 1,103,69
7956,22558,Grade 1,96,79
165300,22560,Grade 4,93,70
388800,22564,Grade 3,85,81
491645,22566,Grade 5,97,76
501872,22567,Grade 3,69,49
609982,22568,Grade 4,93,79
283971,22571,Grade 1,103,90
112034,22572,Grade 3,101,80
218688,22573,Grade 2,64,46
36848,22575,Grade 3,100,59
501872,22578,Grade 4,41,36
363280,22579,Grade 2,96,48
223941,22580,Grade 5,95,73
55770,22583,Grade 5,66,55
491645,22585,Grade 5,44,40
991980,22586,Grade 2,73,67
687400,22587,Grade 3,91,90
47025,22588,Grade 5,97,85
324884,22592,Grade 1,83,59
39078,22593,Grade 2,89,70
646056,22595,Grade 5,85,73
356775,22596,Grade 2,57,45
35175,22597,Grade 2,97,76
10904,22599,Grade 2,97,63
206948,22600,Grade 1,102,82
359640,22601,Grade 1,78,65
581940,22602,Grade 5,44,37
49404,22607,Grade 3,87,69
425124,22608,Grade 3,99,77
173720,22609,Grade 3,78,55
419336,22611,Grade 2,98,46
118338,22613,Grade 3,91,85
34092,22614,Grade 5,41,34
5502,22615,Grade 4,64,61
356775,22617,Grade 3,81,62
359640,22618,Grade 2,88,58
56803,22619,Grade 1,100,89
403506,22624,Grade 2,82,56
609982,22628,Grade 4,93,77
447445,22629,Grade 2,92,92
403506,22630,Grade 3,92,59
56803,22635,Grade 2,84,78
123695,22638,Grade 2,76,49
223941,22639,Grade 1,70,48
491645,22640,Grade 4,96,79
46528,22648,Grade 2,87,56
991980,22649,Grade 3,85,73
34675,22653,Grade 5,101,30
39078,22655,Grade 4,30,27
501872,22656,Grade 2,32,29
359640,22660,Grade 1,78,59
17404,22663,Grade 1,103,75
363825,22664,Grade 2,86,47
858450,22665,Grade 1,73,26
297076,22666,Grade 1,68,61
565811,22668,Grade 1,92,74
230373,22678,Grade 1,36,29
14475,22680,Grade 2,76,23
73360,22682,Grade 4,91,65
47025,22683,Grade 5,43,32
16230,22685,Grade 5,47,45
226128,22686,Grade 3,90,43
49404,22687,Grade 1,93,74
326599,22688,Grade 5,105,59
421680,22689,Grade 3,74,52
326599,22696,Grade 4,90,81
273888,22700,Grade 4,94,89
108210,22701,Grade 3,96,77
581940,22702,Grade 4,102,99
73360,22709,Grade 2,98,62
581940,22710,Grade 3,105,83
991980,22711,Grade 4,91,76
991980,22713,Grade 4,39,39
83388,22714,Grade 3,104,58
136992,22717,Grade 2,101,78
581940,22719,Grade 3,105,78
34675,22720,Grade 2,98,69
304425,22722,Grade 3,37,30
10904,22724,Grade 4,96,56
239870,22725,Grade 1,92,72
423500,22727,Grade 1,96,75
323877,22728,Grade 1,98,83
403506,22729,Grade 1,98,56
239870,22732,Grade 2,109,89
42240,22734,Grade 5,48,38
46684,22735,Grade 1,90,81
592421,22736,Grade 1,85,43
273888,22741,Grade 1,99,39
607904,22743,Grade 4,71,71
226128,22744,Grade 4,86,67
108210,22745,Grade 5,43,42
123695,22747,Grade 4,49,45
416,22749,Grade 2,102,86
166905,22752,Grade 3,83,31
168804,22754,Grade 5,54,25
416,22755,Grade 2,102,73
239870,22758,Grade 2,109,85
259688,22759,Grade 2,96,69
73360,22760,Grade 1,97,67
259688,22761,Grade 3,42,36
563568,22763,Grade 5,74,74
30690,22768,Grade 1,77,70
581940,22769,Grade 1,98,79
123695,22771,Grade 4,49,49
173720,22772,Grade 3,78,70
958934,22773,Grade 1,100,82
230373,22774,Grade 5,86,78
223941,22776,Grade 3,74,60
112034,22779,Grade 1,106,95
46684,22780,Grade 4,82,43
329344,22782,Grade 3,91,63
218688,22783,Grade 1,80,68
323877,22784,Grade 4,99,87
7956,22785,Grade 2,92,70
56803,22786,Grade 1,100,69
14475,22792,Grade 2,77,56
297076,22793,Grade 2,80,73
223545,22797,Grade 5,40,28
175100,22799,Grade 4,82,72
759451,22802,Grade 2,49,47
155343,22804,Grade 5,41,38
40580,22806,Grade 4,99,88
388800,22810,Grade 3,85,67
314160,22811,Grade 3,107,94
56803,22815,Grade 1,100,85
314160,22817,Grade 4,86,69
9342,22819,Grade 5,43,43
419336,22822,Grade 3,97,62
32940,22823,Grade 2,61,47
607904,22824,Grade 4,71,69
56803,22827,Grade 1,89,72
283971,22828,Grade 1,103,98
34092,22831,Grade 4,18,17
286984,22832,Grade 1,102,91
75848,22834,Grade 1,83,54
55770,22835,Grade 4,41,29
909600,22837,Grade 1,101,78
34092,22840,Grade 4,18,18
324884,22844,Grade 4,90,58
489918,22847,Grade 3,107,107
206948,22849,Grade 1,102,56
563568,22850,Grade 5,74,73
196896,22854,Grade 4,86,60
329344,22856,Grade 5,57,48
20972,22857,Grade 5,95,52
293664,22858,Grade 1,80,48
55770,22859,Grade 1,106,52
264915,22860,Grade 4,70,61
646056,22861,Grade 3,95,61
792,22862,Grade 5,46,35
323877,22868,Grade 4,99,54
55770,22871,Grade 1,106,80
136992,22873,Grade 3,99,82
958934,22875,Grade 3,97,89
83388,22876,Grade 3,104,86
112034,22877,Grade 5,45,45
206948,22880,Grade 3,96,77
223941,22881,Grade 5,95,88
10904,22886,Grade 3,100,86
314160,22887,Grade 1,100,59
166905,22888,Grade 5,37,13
5502,22890,Grade 2,94,45
17404,22892,Grade 3,91,65
35175,22893,Grade 4,84,71
601798,22894,Grade 1,103,86
230373,22896,Grade 3,81,64
16230,22900,Grade 1,103,59
73360,22902,Grade 3,96,64
10904,22903,Grade 4,70,10
616880,22904,Grade 3,29,21
609982,22906,Grade 2,80,64
489918,22908,Grade 3,107,92
363280,22909,Grade 2,96,69
75848,22910,Grade 2,94,82
88122,22912,Grade 2,97,89
416,22914,Grade 1,85,59
687400,22915,Grade 2,94,82
592421,22917,Grade 4,102,81
230373,22918,Grade 4,104,67
359640,22920,Grade 5,90,39
792,22925,Grade 4,92,77
565811,22931,Grade 1,92,87
35175,22933,Grade 3,89,73
36848,22935,Grade 5,100,58
46684,22936,Grade 1,90,79
581940,22938,Grade 4,46,44
324884,22941,Grade 5,90,81
10904,22943,Grade 3,100,98
563568,22944,Grade 5,21,21
28860,22947,Grade 5,82,54
314160,22949,Grade 2,105,91
403506,22956,Grade 4,102,80
273888,22959,Grade 1,99,97
687400,22960,Grade 1,83,82
226128,22961,Grade 3,90,81
607904,22962,Grade 3,29,22
581940,22966,Grade 1,98,72
28860,22968,Grade 4,62,46
223545,22969,Grade 1,84,81
56803,22970,Grade 4,42,29
47025,22972,Grade 4,103,99
206948,22974,Grade 1,102,88
34092,22976,Grade 1,53,38
10904,22980,Grade 3,100,82
108210,22983,Grade 2,93,75
425124,22987,Grade 4,33,26
55770,22990,Grade 2,92,76
792,22993,Grade 5,46,30
286984,22995,Grade 2,81,70
575416,22996,Grade 1,95,44
46684,22997,Grade 5,38,16
581940,22998,Grade 4,102,92
963352,22999,Grade 4,104,71
264915,23000,Grade 4,63,52
416,23004,Grade 4,44,41
864156,23006,Grade 4,43,43
175100,23007,Grade 3,104,99
822894,23014,Grade 2,92,50
206948,23017,Grade 5,51,20
34092,23019,Grade 5,41,37
909600,23020,Grade 4,103,75
83388,23022,Grade 3,104,27
363825,23023,Grade 1,83,55
581940,23028,Grade 5,98,98
419336,23029,Grade 1,99,42
32940,23032,Grade 3,31,20
30690,23033,Grade 1,77,65
273888,23035,Grade 1,99,58
20972,23036,Grade 5,95,89
5502,23038,Grade 5,68,23
223941,23040,Grade 2,97,95
401280,23041,Grade 2,96,88
47025,23042,Grade 1,61,58
88122,23043,Grade 3,98,53
56803,23046,Grade 3,97,89
7956,23047,Grade 2,95,64
304425,23048,Grade 3,37,30
49404,23050,Grade 4,91,71
223941,23052,Grade 4,63,47
403506,23053,Grade 4,102,86
25434,23059,Grade 2,94,72
822894,23060,Grade 3,88,68
403506,23061,Grade 4,102,90
25263,23062,Grade 1,92,86
156096,23064,Grade 1,19,16
489918,23065,Grade 2,70,58
326599,23066,Grade 3,102,69
363825,23069,Grade 1,28,27
592421,23073,Grade 1,85,48
223941,23077,Grade 4,63,58
20972,23079,Grade 3,103,81
123695,23082,Grade 4,29,29
206948,23083,Grade 5,50,43
218688,23084,Grade 4,53,42
601798,23086,Grade 1,103,38
56803,23087,Grade 1,100,53
25263,23088,Grade 5,78,78
864156,23091,Grade 3,98,44
687400,23096,Grade 1,97,91
40580,23098,Grade 1,101,86
991980,23102,Grade 2,73,72
226128,23103,Grade 4,86,56
401280,23104,Grade 4,81,60
406350,23107,Grade 4,41,41
419336,23110,Grade 1,103,89
223545,23112,Grade 5,83,64
447445,23113,Grade 4,38,34
118338,23121,Grade 3,91,77
401898,23123,Grade 3,86,73
14475,23124,Grade 1,80,66
88122,23128,Grade 2,97,75
363280,23131,Grade 1,90,81
864156,23134,Grade 4,98,79
403506,23138,Grade 1,98,63
323877,23140,Grade 5,43,40
359640,23142,Grade 3,97,65
39078,23143,Grade 2,89,88
858450,23149,Grade 3,85,54
7956,23152,Grade 3,81,78
501872,23153,Grade 5,35,34
223941,23154,Grade 4,63,59
49404,23161,Grade 5,99,75
196896,23167,Grade 2,95,92
646056,23171,Grade 5,44,41
687400,23172,Grade 1,83,56
56803,23174,Grade 2,84,83
363280,23176,Grade 2,96,48
425124,23178,Grade 5,41,32
9342,23181,Grade 4,79,40
55770,23183,Grade 1,106,63
223941,23184,Grade 3,74,52
83388,23186,Grade 4,93,85
297076,23191,Grade 2,80,66
25263,23193,Grade 3,91,79
108210,23195,Grade 1,89,62
581940,23196,Grade 3,105,87
55770,23198,Grade 1,82,61
223941,23199,Grade 3,74,61
239870,23201,Grade 1,90,74
196896,23202,Grade 4,83,61
616880,23203,Grade 2,61,39
108210,23211,Grade 4,93,60
206948,23213,Grade 2,102,68
47025,23216,Grade 2,101,90
108210,23217,Grade 2,85,70
687400,23221,Grade 3,87,78
416,23222,Grade 1,85,76
363280,23223,Grade 5,85,21
616880,23226,Grade 1,53,47
5502,23232,Grade 3,97,82
687400,23233,Grade 5,37,24
196896,23234,Grade 1,94,54
223941,23235,Grade 2,97,34
46528,23236,Grade 1,106,82
196896,23238,Grade 2,95,78
324884,23239,Grade 2,69,51
166905,23246,Grade 5,37,29
28860,23247,Grade 2,102,88
223941,23249,Grade 2,97,89
108210,23254,Grade 2,69,51
958934,23259,Grade 4,90,87
575416,23260,Grade 4,62,36
858450,23267,Grade 3,85,61
792,23268,Grade 4,42,36
25434,23270,Grade 1,100,88
273888,23272,Grade 5,84,59
88122,23273,Grade 2,97,76
687400,23276,Grade 5,78,72
196896,23277,Grade 2,95,45
56803,23282,Grade 1,100,92
166905,23289,Grade 4,74,26
314160,23290,Grade 4,86,75
646056,23291,Grade 1,99,74
314160,23293,Grade 1,100,52
264915,23294,Grade 5,46,44
206948,23296,Grade 3,96,53
83388,23299,Grade 3,104,31
858450,23300,Grade 1,22,16
155343,23301,Grade 3,47,40
416,23303,Grade 3,61,39
83388,23305,Grade 4,93,82
25263,23307,Grade 5,78,65
5502,23308,Grade 2,72,16
88122,23309,Grade 2,97,77
35175,23313,Grade 1,77,68
47025,23315,Grade 4,103,95
425124,23316,Grade 3,99,89
118338,23318,Grade 5,87,80
8084,23319,Grade 3,105,98
575416,23322,Grade 3,100,83
108210,23323,Grade 3,83,66
223941,23328,Grade 1,92,77
65520,23329,Grade 1,69,65
864156,23333,Grade 2,103,53
297076,23335,Grade 1,68,63
864156,23336,Grade 3,97,43
20972,23337,Grade 1,103,38
10904,23340,Grade 3,100,88
47025,23343,Grade 5,97,69
155343,23347,Grade 4,98,75
447445,23348,Grade 5,84,65
616880,23349,Grade 5,23,21
28112,23350,Grade 1,71,55
30690,23352,Grade 2,61,37
489918,23355,Grade 3,107,101
155343,23356,Grade 4,98,52
28860,23357,Grade 4,62,33
314160,23358,Grade 2,105,102
858450,23362,Grade 5,86,31
5502,23364,Grade 1,89,73
55770,23366,Grade 1,106,46
65520,23367,Grade 2,83,71
10904,23368,Grade 3,100,62
324884,23370,Grade 2,69,66
17404,23371,Grade 2,91,58
223545,23374,Grade 4,40,29
196896,23375,Grade 4,86,62
30690,23376,Grade 2,61,44
175100,23378,Grade 4,82,68
363825,23380,Grade 4,63,43
314160,23381,Grade 3,81,65
218688,23386,Grade 4,53,42
963352,23391,Grade 5,90,35
34092,23393,Grade 5,41,22
55770,23394,Grade 5,66,57
958934,23398,Grade 3,97,93
25263,23399,Grade 4,89,69
592421,23400,Grade 3,104,81
10904,23402,Grade 5,98,91
16230,23404,Grade 5,47,41
314160,23405,Grade 4,86,78
25263,23406,Grade 3,38,37
201569,23407,Grade 1,101,58
565811,23411,Grade 2,94,88
286984,23412,Grade 4,39,28
401898,23415,Grade 3,39,32
601798,23416,Grade 1,93,70
314160,23419,Grade 4,86,75
592421,23420,Grade 4,100,61
168804,23425,Grade 5,33,13
47025,23430,Grade 1,92,88
421680,23432,Grade 2,99,80
403506,23436,Grade 1,94,58
991980,23437,Grade 2,73,68
88122,23438,Grade 4,104,85
226128,23440,Grade 1,61,17
173720,23441,Grade 5,45,42
563568,23442,Grade 1,95,85
175100,23445,Grade 3,104,86
155343,23448,Grade 1,106,62
46528,23450,Grade 3,40,24
858450,23451,Grade 4,54,3
55770,23453,Grade 2,92,29
17404,23454,Grade 2,91,81
9342,23455,Grade 2,100,91
419336,23459,Grade 3,97,32
55770,23460,Grade 1,106,90
49698,23463,Grade 4,35,30
39078,23466,Grade 1,77,59
273888,23467,Grade 1,99,45
609982,23471,Grade 1,97,62
112034,23472,Grade 2,101,91
583940,23473,Grade 2,79,55
196896,23477,Grade 3,58,47
314160,23482,Grade 5,82,49
239870,23484,Grade 3,98,23
326599,23492,Grade 2,103,79
39078,23494,Grade 1,91,86
56803,23496,Grade 5,32,17
49404,23497,Grade 4,91,81
20972,23498,Grade 2,103,82
223941,23504,Grade 5,95,4
49698,23505,Grade 2,84,81
363825,23509,Grade 2,91,83
49698,23511,Grade 1,99,84
28112,23513,Grade 4,82,41
264915,23514,Grade 1,102,57
858450,23515,Grade 3,85,32
34675,23518,Grade 4,90,52
55770,23519,Grade 2,92,56
16230,23520,Grade 5,105,45
47025,23521,Grade 1,92,81
49404,23522,Grade 1,93,41
223941,23523,Grade 1,92,47
283971,23528,Grade 3,79,69
359640,23529,Grade 4,85,70
581940,23531,Grade 2,107,88
403506,23535,Grade 4,102,84
30690,23537,Grade 1,77,65
359640,23539,Grade 5,90,74
401898,23541,Grade 1,41,35
421680,23542,Grade 5,42,36
563568,23544,Grade 3,91,80
687400,23546,Grade 5,100,98
388800,23549,Grade 4,83,53
25263,23551,Grade 4,89,79
32940,23552,Grade 5,81,61
609982,23554,Grade 3,106,97
42240,23561,Grade 1,101,97
32940,23564,Grade 2,61,53
20972,23569,Grade 3,50,47
419336,23573,Grade 2,98,77
419336,23575,Grade 5,98,89
28860,23576,Grade 2,102,97
56803,23577,Grade 1,100,90
363825,23578,Grade 2,93,36
196896,23579,Grade 1,94,79
49698,23580,Grade 2,84,75
363825,23581,Grade 3,87,62
286984,23584,Grade 5,97,90
56803,23587,Grade 4,42,16
388800,23588,Grade 2,82,78
226128,23591,Grade 2,97,71
609982,23598,Grade 2,80,32
7956,23599,Grade 4,69,40
273888,23600,Grade 3,97,70
609982,23601,Grade 1,97,72
7956,23603,Grade 4,69,61
25263,23604,Grade 5,78,66
563568,23605,Grade 3,91,70
963352,23606,Grade 2,109,86
16230,23607,Grade 4,74,15
304425,23609,Grade 2,95,91
55770,23611,Grade 5,66,26
218688,23612,Grade 5,76,59
264915,23613,Grade 5,81,78
259688,23614,Grade 4,98,71
34675,23616,Grade 3,100,69
118338,23617,Grade 5,40,40
34675,23618,Grade 2,98,83
34092,23619,Grade 4,18,16
822894,23620,Grade 2,92,57
42240,23625,Grade 1,101,74
858450,23630,Grade 2,102,73
206948,23632,Grade 1,102,73
909600,23633,Grade 2,107,59
73360,23638,Grade 1,97,58
65520,23640,Grade 2,89,56
359640,23641,Grade 4,85,56
223941,23643,Grade 4,63,50
575416,23645,Grade 3,100,49
46684,23646,Grade 2,96,65
155343,23647,Grade 4,86,35
447445,23648,Grade 4,38,37
628537,23650,Grade 1,96,66
293664,23653,Grade 2,93,52
8084,23655,Grade 3,105,69
223545,23656,Grade 1,84,65
264915,23657,Grade 4,32,30
28860,23661,Grade 5,83,48
401280,23665,Grade 3,89,54
323877,23667,Grade 2,104,88
324884,23671,Grade 4,90,55
20972,23676,Grade 2,103,43
30690,23678,Grade 2,61,34
20972,23679,Grade 2,103,85
963352,23681,Grade 1,106,56
223941,23682,Grade 4,63,53
34675,23687,Grade 2,97,69
28860,23690,Grade 4,62,30
822894,23691,Grade 2,92,77
46528,23693,Grade 2,87,57
112034,23694,Grade 2,101,77
687400,23695,Grade 2,102,89
35175,23698,Grade 1,91,67
297076,23699,Grade 1,49,43
565811,23708,Grade 2,94,66
304425,23709,Grade 1,84,67
108210,23710,Grade 2,57,39
16230,23711,Grade 2,87,80
592421,23716,Grade 5,101,99
10904,23723,Grade 1,75,33
230373,23724,Grade 3,81,73
230373,23725,Grade 1,95,63
324884,23726,Grade 5,90,72
401898,23727,Grade 3,86,82
47025,23728,Grade 2,101,86
609982,23733,Grade 3,106,80
864156,23736,Grade 2,103,35
293664,23737,Grade 1,88,88
10904,23738,Grade 1,75,60
324884,23740,Grade 5,90,43
16230,23742,Grade 2,87,42
175100,23743,Grade 2,80,63
56803,23744,Grade 4,98,76
10904,23746,Grade 3,79,76
226128,23747,Grade 2,97,52
34092,23748,Grade 3,37,7
226128,23751,Grade 5,86,75
489918,23753,Grade 2,97,88
416,23757,Grade 2,102,92
239870,23759,Grade 1,92,81
304425,23761,Grade 4,94,77
239870,23765,Grade 2,109,84
30690,23767,Grade 3,75,56
136992,23768,Grade 3,99,86
491645,23769,Grade 1,106,94
10904,23770,Grade 1,75,57
323877,23772,Grade 4,44,35
425124,23774,Grade 2,99,73
609982,23775,Grade 2,80,64
297076,23776,Grade 3,38,32
293664,23777,Grade 4,79,44
563568,23778,Grade 2,90,44
425124,23779,Grade 1,96,80
34092,23781,Grade 1,53,39
10904,23782,Grade 5,98,69
156096,23783,Grade 4,84,68
25434,23784,Grade 3,86,53
363825,23785,Grade 5,75,47
55770,23787,Grade 2,90,78
314160,23788,Grade 3,107,98
304425,23789,Grade 3,80,64
155343,23791,Grade 4,98,88
687400,23792,Grade 1,82,50
36848,23793,Grade 1,80,55
419336,23794,Grade 1,103,66
581940,23795,Grade 1,102,84
607904,23796,Grade 3,29,22
42240,23798,Grade 5,104,94
401898,23800,Grade 2,90,70
30690,23802,Grade 4,85,35
314160,23804,Grade 3,107,77
628537,23807,Grade 1,99,54
563568,23808,Grade 1,95,82
123695,23811,Grade 2,76,63
359640,23816,Grade 4,85,62
28860,23819,Grade 4,91,69
858450,23820,Grade 4,89,6
329344,23821,Grade 5,57,49
609982,23822,Grade 5,99,84
34675,23823,Grade 4,90,80
226128,23825,Grade 2,97,78
5502,23826,Grade 4,31,31
83388,23827,Grade 4,93,74
257904,23830,Grade 5,88,85
25434,23831,Grade 1,97,76
88122,23834,Grade 2,97,85
49698,23835,Grade 4,35,32
223941,23836,Grade 2,98,65
264915,23837,Grade 1,102,83
112034,23838,Grade 2,101,70
239870,23842,Grade 3,98,67
363280,23843,Grade 4,75,26
8084,23846,Grade 1,107,57
230373,23848,Grade 5,86,80
108210,23850,Grade 5,97,32
792,23851,Grade 3,104,64
73360,23853,Grade 1,97,55
489918,23856,Grade 5,55,52
25263,23857,Grade 1,79,63
56803,23858,Grade 3,97,82
958934,23859,Grade 2,93,89
223941,23860,Grade 5,95,89
406350,23862,Grade 1,90,83
601798,23865,Grade 2,107,73
73360,23868,Grade 4,91,72
34675,23869,Grade 5,46,33
49404,23870,Grade 2,93,59
196896,23875,Grade 1,94,71
173720,23877,Grade 5,45,38
32940,23880,Grade 5,81,40
259688,23884,Grade 2,97,33
363825,23892,Grade 2,91,33
118338,23893,Grade 1,88,74
324884,23896,Grade 5,38,36
226128,23897,Grade 1,100,69
822894,23902,Grade 4,89,81
46684,23904,Grade 5,38,13
25263,23907,Grade 3,91,81
759451,23908,Grade 5,39,39
47025,23910,Grade 3,76,49
49698,23911,Grade 4,83,77
416,23915,Grade 2,102,87
73360,23917,Grade 3,96,75
565811,23919,Grade 4,92,89
239870,23925,Grade 3,98,81
323877,23926,Grade 5,94,79
563568,23927,Grade 4,37,31
56406,23934,Grade 4,66,47
34092,23936,Grade 5,28,25
34675,23937,Grade 4,90,75
40580,23938,Grade 5,100,64
196896,23940,Grade 4,86,33
257904,23941,Grade 4,88,41
356775,23942,Grade 2,57,45
155343,23946,Grade 3,94,78
323877,23954,Grade 3,48,30
166905,23956,Grade 2,44,36
323877,23958,Grade 4,99,97
10904,23960,Grade 5,98,50
792,23962,Grade 3,104,89
47025,23964,Grade 4,103,89
609982,23969,Grade 1,97,83
65520,23974,Grade 2,89,86
118338,23977,Grade 1,88,58
822894,23978,Grade 3,88,51
75848,23979,Grade 3,98,80
173720,23982,Grade 1,91,49
759451,23983,Grade 4,31,18
958934,23984,Grade 4,42,40
25434,23985,Grade 2,92,77
175100,23986,Grade 1,93,69
864156,23988,Grade 4,43,41
822894,23989,Grade 5,86,64
28860,23993,Grade 2,102,54
489918,23995,Grade 5,55,55
9342,23996,Grade 4,91,86
324884,23997,Grade 4,71,21
25434,23999,Grade 5,102,96
425124,24000,Grade 2,99,62
401280,24001,Grade 4,81,73
363280,24004,Grade 3,96,84
419336,24007,Grade 4,43,39
196896,24009,Grade 4,86,71
273888,24012,Grade 5,39,37
30690,24013,Grade 4,85,46
49698,24020,Grade 1,99,88
581940,24022,Grade 5,44,41
65520,24023,Grade 2,89,66
616880,24025,Grade 1,53,48
963352,24028,Grade 5,90,66
239870,24034,Grade 4,100,77
314160,24035,Grade 4,86,81
196896,24039,Grade 3,94,67
55770,24041,Grade 5,66,59
39078,24042,Grade 1,91,81
108210,24044,Grade 3,96,81
304425,24045,Grade 3,80,78
40580,24046,Grade 5,100,77
406350,24047,Grade 2,76,66
314160,24048,Grade 4,86,81
8084,24049,Grade 4,101,90
